cumulative_delta_theta_norm,cumulative_norm_budget,cumulative_norm_budget_gap,cumulative_norm_budget_ratio,cumulative_norm_budget_satisfied,cumulative_norm_cost,cumulative_reference_budget,cumulative_reference_budget_gap,cumulative_reference_budget_ratio,cumulative_reference_budget_satisfied,cumulative_reference_cost,epoch,estimated_kl_regularization_flops,estimated_sft_flops,estimated_total_flops,estimated_trajectory_diagnostic_flops,estimated_trajectory_generation_flops,instruction_ifeval_proxy_instruction_accuracy,instruction_ifeval_proxy_instruction_accuracy_delta,instruction_ifeval_proxy_prompt_accuracy,instruction_ifeval_proxy_prompt_accuracy_delta,instruction_ifeval_proxy_prompt_count,instruction_ifeval_proxy_supported_instruction_count,instruction_ifeval_proxy_total_instruction_count,instruction_ifeval_proxy_unsupported_instruction_count,instruction_performance_degradation,kl_regularization_lambda,predicted_fisher_cost,realized_heldout_kl,reference_bbq_accuracy,reference_bbq_accuracy_delta,reference_bbq_count,reference_composition_name,reference_medical_reference_count,reference_medical_reference_primary_score,reference_medical_reference_primary_score_delta,reference_medical_reference_supported_count,reference_medical_reference_unsupported_count,reference_performance_degradation,reference_truthfulqa_count,reference_truthfulqa_exact_match,reference_truthfulqa_exact_match_delta,reference_truthfulqa_token_f1,reference_truthfulqa_token_f1_delta,safe_cost_beta,safe_cost_gamma,safe_epsilon,safe_epsilon_calibration_base,safe_epsilon_multiplier,safe_geometry,safe_reference_curvature_q0,safe_rho,safe_solver,safe_training_constraint_mode,safe_training_epsilon,safe_training_epsilon_scale_by_steps,seed,selected_predicted_fisher_cost,selected_predicted_norm_cost,selection_family,selection_method,selection_preconditioner,step,summary_path,target_loss_degradation,target_medqa_accuracy,target_medqa_accuracy_delta,target_medqa_count,target_performance,target_performance_delta,target_performance_delta_actual,target_performance_proxy,target_validation_loss,trained_lora_fisher_cost,type
3.8285892009735107,9.608913643230042e-06,-7.348328041385429,764741.7723934216,False,7.348337650299072,0.002286406662912093,0.001899866787149556,0.16905998483673884,True,0.0003865398757625371,0,0.0,463120740532224.0,2032414733697024.0,802792495300608.0,766501497864192.0,,,,,,,,,,0.0,0.0003865398757625371,4.606584393061125,,,,B_T,,,,,,,,,,,,,1.0,0.004383814239501953,0.004383814239501953,1.0,reference,237.94642639160156,0.002286406662912093,greedy_marginal,none,0.004383814239501953,False,44,0.0017687964718788862,7.419420853693737e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,sgd,8,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma1_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44_pct25.6_seed44/summary.json,-3.456089212675579,,,,,3.456089212675579,,-0.5146504099247977,0.5146504099247977,0.0003865398757625371,trajectory_diagnostics
4.791244029998779,9.608913643230042e-06,-11.523192333530204,1199220.054450434,False,11.523201942443848,0.002286406662912093,0.0016708934196652697,0.26920549753072887,True,0.0006155132432468235,0,0.0,700500254908416.0,2537391746506752.0,1070389993734144.0,766501497864192.0,,,,,,,,,,0.0,0.0006155132432468235,4.804909623586214,,,,B_T,,,,,,,,,,,,,1.0,0.004383814239501953,0.004383814239501953,1.0,reference,237.94642639160156,0.002286406662912093,greedy_marginal,none,0.004383814239501953,False,44,0.0017687964718788862,7.419420853693737e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,sgd,12,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma1_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44_pct25.6_seed44/summary.json,-3.5009382681455463,,,,,3.5009382681455463,,-0.4698013544548303,0.4698013544548303,0.0006155132432468235,trajectory_diagnostics
5.440398693084717,9.608913643230042e-06,-14.860565113376396,1546540.5636942168,False,14.860574722290039,0.002286406662912093,0.00150296647161337,0.3426512894696041,True,0.0007834401912987232,0,0.0,947356661121024.0,3818347149017088.0,1337987492167680.0,1533002995728384.0,0.6190476190476191,0.09523809523809523,0.5625,0.125,16.0,21.0,21.0,0.0,-0.09523809523809523,0.0,0.0007834401912987232,4.972438839765696,0.2,-0.2,5.0,B_T,16.0,0.2453311394487865,-0.10809689085424376,10.0,6.0,0.10809689085424376,5.0,0.2,0.2,0.290662278897573,-0.016193781708487565,,1.0,0.004383814239501953,0.004383814239501953,1.0,reference,237.94642639160156,0.002286406662912093,greedy_marginal,none,0.004383814239501953,False,44,0.0017687964718788862,7.419420853693737e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,sgd,16,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma1_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44_pct25.6_seed44/summary.json,-3.479751759878127,0.5,0.375,16.0,0.5,3.479751759878127,0.375,-0.4909878627222497,0.4909878627222497,0.0007834401912987232,trajectory_diagnostics
5.878162384033203,9.608913643230042e-06,-17.358734058688896,1806525.0986861184,False,17.35874366760254,0.002286406662912093,0.0013828547304877863,0.395184263185051,True,0.0009035519324243069,0,0.0,1181660342181888.0,4320248328511488.0,1605584990601216.0,1533002995728384.0,,,,,,,,,,0.0,0.0009035519324243069,4.890594473251929,,,,B_T,,,,,,,,,,,,,1.0,0.004383814239501953,0.004383814239501953,1.0,reference,237.94642639160156,0.002286406662912093,greedy_marginal,none,0.004383814239501953,False,44,0.0017687964718788862,7.419420853693737e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,sgd,20,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma1_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44_pct25.6_seed44/summary.json,-3.475261450104881,,,,,3.475261450104881,,-0.49547817249549553,0.49547817249549553,0.0009035519324243069,trajectory_diagnostics
6.201040267944336,9.608913643230042e-06,-19.32819168503167,2011486.6270614257,False,19.328201293945312,0.002286406662912093,0.0012966337014371381,0.43289454038518493,True,0.000989772961474955,0,0.0,1413719496228864.0,4819904980992000.0,1873182489034752.0,1533002995728384.0,,,,,,,,,,0.0,0.000989772961474955,4.876619238119859,,,,B_T,,,,,,,,,,,,,1.0,0.004383814239501953,0.004383814239501953,1.0,reference,237.94642639160156,0.002286406662912093,greedy_marginal,none,0.004383814239501953,False,44,0.0017687964718788862,7.419420853693737e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,sgd,24,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma1_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44_pct25.6_seed44/summary.json,-3.486838846700266,,,,,3.486838846700266,,-0.4839007759001106,0.4839007759001106,0.000989772961474955,trajectory_diagnostics
6.43796968460083,9.608913643230042e-06,-20.839197086642997,2168737.0153689436,False,20.83920669555664,0.002286406662912093,0.0012367956439414845,0.4590657628830413,True,0.0010496110189706087,0,0.0,1637839675097088.0,5311622658293760.0,2140779987468288.0,1533002995728384.0,,,,,,,,,,0.0,0.0010496110189706087,5.0040417817922735,,,,B_T,,,,,,,,,,,,,1.0,0.004383814239501953,0.004383814239501953,1.0,reference,237.94642639160156,0.002286406662912093,greedy_marginal,none,0.004383814239501953,False,44,0.0017687964718788862,7.419420853693737e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,sgd,28,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma1_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44_pct25.6_seed44/summary.json,-3.4851903561502695,,,,,3.4851903561502695,,-0.4855492664501071,0.4855492664501071,0.0010496110189706087,trajectory_diagnostics
6.620287895202637,9.608913643230042e-06,-22.03909676010491,2293610.6189846136,False,22.039106369018555,0.002286406662912093,0.0011960658809551821,0.47687963809910927,True,0.001090340781956911,0,0.0,1864661599444992.0,6572543578939392.0,2408377485901824.0,2299504493592576.0,0.6190476190476191,0.09523809523809523,0.5625,0.125,16.0,21.0,21.0,0.0,-0.09523809523809523,0.0,0.001090340781956911,5.24699957554157,0.2,-0.2,5.0,B_T,16.0,0.2153846153846154,-0.13804341491841488,10.0,6.0,0.13804341491841488,5.0,0.2,0.2,0.23076923076923075,-0.07608682983682982,,1.0,0.004383814239501953,0.004383814239501953,1.0,reference,237.94642639160156,0.002286406662912093,greedy_marginal,none,0.004383814239501953,False,44,0.0017687964718788862,7.419420853693737e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,sgd,32,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma1_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44_pct25.6_seed44/summary.json,-3.47742949280655,0.25,0.125,16.0,0.25,3.47742949280655,0.125,-0.4933101297938265,0.4933101297938265,0.001090340781956911,trajectory_diagnostics
6.759871482849121,9.608913643230042e-06,-22.981088566135185,2391643.7412506207,False,22.981098175048828,0.002286406662912093,0.0011682037363210545,0.48906563505497924,True,0.0011182029265910387,1,0.0,2102290505711616.0,7077769983639552.0,2675974984335360.0,2299504493592576.0,,,,,,,,,,0.0,0.0011182029265910387,5.4880240972225485,,,,B_T,,,,,,,,,,,,,1.0,0.004383814239501953,0.004383814239501953,1.0,reference,237.94642639160156,0.002286406662912093,greedy_marginal,none,0.004383814239501953,False,44,0.0017687964718788862,7.419420853693737e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,sgd,36,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma1_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44_pct25.6_seed44/summary.json,-3.4011845302884467,,,,,3.4011845302884467,,-0.5695550923119299,0.5695550923119299,0.0011182029265910387,trajectory_diagnostics
6.875470161437988,9.608913643230042e-06,-23.77525513107659,2474292.685182065,False,23.775264739990234,0.002286406662912093,0.0011469709786036835,0.49835215353036183,True,0.0011394356843084097,1,0.0,2341956112416768.0,7585033088778240.0,2943572482768896.0,2299504493592576.0,,,,,,,,,,0.0,0.0011394356843084097,5.5873998770347,,,,B_T,,,,,,,,,,,,,1.0,0.004383814239501953,0.004383814239501953,1.0,reference,237.94642639160156,0.002286406662912093,greedy_marginal,none,0.004383814239501953,False,44,0.0017687964718788862,7.419420853693737e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,sgd,40,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma1_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44_pct25.6_seed44/summary.json,-3.307483726312057,,,,,3.307483726312057,,-0.6632558962883195,0.6632558962883195,0.0011394356843084097,trajectory_diagnostics
6.9703850746154785,9.608913643230042e-06,-24.43766968185784,2543230.1921028346,False,24.437679290771484,0.002286406662912093,0.0011302027484783755,0.5056860326680088,True,0.0011562039144337177,1,0.0,2573724309258240.0,8084398784053248.0,3211169981202432.0,2299504493592576.0,,,,,,,,,,0.0,0.0011562039144337177,5.6372664249860325,,,,B_T,,,,,,,,,,,,,1.0,0.004383814239501953,0.004383814239501953,1.0,reference,237.94642639160156,0.002286406662912093,greedy_marginal,none,0.004383814239501953,False,44,0.0017687964718788862,7.419420853693737e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,sgd,44,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma1_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44_pct25.6_seed44/summary.json,-3.2651373768476333,,,,,3.2651373768476333,,-0.7056022457527433,0.7056022457527433,0.0011562039144337177,trajectory_diagnostics
7.0411272048950195,9.608913643230042e-06,-24.937944340060966,2595293.7943764995,False,24.93795394897461,0.002286406662912093,0.0011184567917520032,0.5108233325704732,True,0.00116794987116009,1,0.0,2808235816894464.0,9353009287987200.0,3478767479635968.0,3066005991456768.0,0.5714285714285714,0.04761904761904756,0.5,0.0625,16.0,21.0,21.0,0.0,-0.04761904761904756,0.0,0.00116794987116009,5.674451754643367,0.2,-0.2,5.0,B_T,16.0,0.22714932126696832,-0.12627870903606195,10.0,6.0,0.12627870903606195,5.0,0.2,0.2,0.25429864253393664,-0.05255741807212394,,1.0,0.004383814239501953,0.004383814239501953,1.0,reference,237.94642639160156,0.002286406662912093,greedy_marginal,none,0.004383814239501953,False,44,0.0017687964718788862,7.419420853693737e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,sgd,48,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma1_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44_pct25.6_seed44/summary.json,-3.240466517515415,0.3125,0.1875,16.0,0.3125,3.240466517515415,0.1875,-0.7302731050849616,0.7302731050849616,0.00116794987116009,trajectory_diagnostics
7.080488204956055,9.608913643230042e-06,-25.21763031418206,2624400.724098794,False,25.217639923095703,0.002286406662912093,0.0011111272830897794,0.5140290215588391,True,0.0011752793798223138,1,0.0,3051226648805376.0,9863597618331648.0,3746364978069504.0,3066005991456768.0,,,,,,,,,,0.0,0.0011752793798223138,5.615930520571196,,,,B_T,,,,,,,,,,,,,1.0,0.004383814239501953,0.004383814239501953,1.0,reference,237.94642639160156,0.002286406662912093,greedy_marginal,none,0.004383814239501953,False,44,0.0017687964718788862,7.419420853693737e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,sgd,52,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma1_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44_pct25.6_seed44/summary.json,-3.276525441882768,,,,,3.276525441882768,,-0.6942141807176085,0.6942141807176085,0.0011752793798223138,trajectory_diagnostics
7.10624361038208,9.608913643230042e-06,-25.401710438083427,2643557.9494351945,False,25.40172004699707,0.002286406662912093,0.0011063109483951555,0.5161355298947139,True,0.0011800957145169377,1,0.0,3274598652002304.0,1.0354567119962112e+16,4013962476503040.0,3066005991456768.0,,,,,,,,,,0.0,0.0011800957145169377,5.570070560161884,,,,B_T,,,,,,,,,,,,,1.0,0.004383814239501953,0.004383814239501953,1.0,reference,237.94642639160156,0.002286406662912093,greedy_marginal,none,0.004383814239501953,False,44,0.0017687964718788862,7.419420853693737e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,sgd,56,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma1_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44_pct25.6_seed44/summary.json,-3.305727175124048,,,,,3.305727175124048,,-0.6650124474763288,0.6650124474763288,0.0011800957145169377,trajectory_diagnostics
7.122350692749023,9.608913643230042e-06,-25.51710884506585,2655567.465939042,False,25.517118453979492,0.002286406662912093,0.0011035448039332257,0.51734535162363,True,0.0011828618589788675,1,0.0,3507655373611008.0,1.0855221340004352e+16,4281559974936576.0,3066005991456768.0,,,,,,,,,,0.0,0.0011828618589788675,5.543569729878352,,,,B_T,,,,,,,,,,,,,1.0,0.004383814239501953,0.004383814239501953,1.0,reference,237.94642639160156,0.002286406662912093,greedy_marginal,none,0.004383814239501953,False,44,0.0017687964718788862,7.419420853693737e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,sgd,60,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma1_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44_pct25.6_seed44/summary.json,-3.3266724279565096,,,,,3.3266724279565096,,-0.644067194643867,0.644067194643867,0.0011828618589788675,trajectory_diagnostics
7.127800464630127,9.608913643230042e-06,-25.555997776340263,2659614.6384622143,False,25.556007385253906,0.002286406662912093,0.0011026521312454567,0.5177357776586172,True,0.0011837545316666365,1,0.0,3729323198889984.0,1.2110988161581056e+16,4549157473370112.0,3832507489320960.0,0.5714285714285714,0.04761904761904756,0.5,0.0625,16.0,21.0,21.0,0.0,-0.04761904761904756,0.0,0.0011837545316666365,5.5354012342599725,0.2,-0.2,5.0,B_T,16.0,0.22714932126696832,-0.12627870903606195,10.0,6.0,0.12627870903606195,5.0,0.2,0.2,0.25429864253393664,-0.05255741807212394,,1.0,0.004383814239501953,0.004383814239501953,1.0,reference,237.94642639160156,0.002286406662912093,greedy_marginal,none,0.004383814239501953,False,44,0.0017687964718788862,7.419420853693737e-06,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44,sgd,64,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma1_epsm1/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm1_caln64_calseed44_pct25.6_seed44/summary.json,-3.3306715977778367,0.3125,0.1875,16.0,0.3125,3.3306715977778367,0.1875,-0.6400680248225399,0.6400680248225399,0.0011837545316666365,trajectory_diagnostics
0.0,3.8435654572920166e-05,3.8435654572920166e-05,0.0,True,0.0,0.009145626651648373,0.009145626651648373,0.0,True,0.0,0,0.0,0.0,1034098996297728.0,267597498433536.0,766501497864192.0,0.5238095238095238,0.0,0.4375,0.0,16.0,21.0,21.0,0.0,-0.0,0.0,0.0,5.5571815183751685e-09,0.4,0.0,5.0,B_T,16.0,0.35342803030303027,0.0,10.0,6.0,-0.0,5.0,0.0,0.0,0.3068560606060606,0.0,,1.0,0.008767628479003906,0.004383814239501953,2.0,reference,237.94642639160156,0.009145626651648373,greedy_marginal,none,0.008767628479003906,False,44,0.003136291401460767,1.2866252291132696e-05,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed44,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed44,sgd,0,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma1_epsm2/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed44_pct25.6_seed44/summary.json,0.0,0.125,0.0,16.0,0.125,-0.0,0.0,-3.9707396226003766,3.9707396226003766,0.0,trajectory_diagnostics
1.932684063911438,3.8435654572920166e-05,-1.8693547938299853,48636.955718757,False,1.869393229484558,0.009145626651648373,0.0090368016524603,0.011899129860987576,True,0.00010882499918807298,0,0.0,202921868181504.0,1504618362912768.0,535194996867072.0,766501497864192.0,,,,,,,,,,0.0,0.00010882499918807298,3.936170463378613,,,,B_T,,,,,,,,,,,,,1.0,0.008767628479003906,0.004383814239501953,2.0,reference,237.94642639160156,0.009145626651648373,greedy_marginal,none,0.008767628479003906,False,44,0.003136291401460767,1.2866252291132696e-05,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed44,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed44,sgd,4,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma1_epsm2/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed44_pct25.6_seed44/summary.json,-3.399524289789042,,,,,3.399524289789042,,-0.5712153328113345,0.5712153328113345,0.00010882499918807298,trajectory_diagnostics
3.577343225479126,3.8435654572920166e-05,-6.416937539382048,166953.732057882,False,6.416975975036621,0.009145626651648373,0.008778952148336858,0.04009287906427132,True,0.00036667450331151485,0,0.0,422386731761664.0,1991680724926464.0,802792495300608.0,766501497864192.0,,,,,,,,,,0.0,0.00036667450331151485,4.502677238904512,,,,B_T,,,,,,,,,,,,,1.0,0.008767628479003906,0.004383814239501953,2.0,reference,237.94642639160156,0.009145626651648373,greedy_marginal,none,0.008767628479003906,False,44,0.003136291401460767,1.2866252291132696e-05,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed44,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed44,sgd,8,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma1_epsm2/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed44_pct25.6_seed44/summary.json,-3.420694737251324,,,,,3.420694737251324,,-0.5500448853490525,0.5500448853490525,0.00036667450331151485,trajectory_diagnostics
4.544335842132568,3.8435654572920166e-05,-10.370079705519743,269804.64509847533,False,10.370118141174316,0.009145626651648373,0.008564044924046785,0.06359123871481959,True,0.0005815817276015878,0,0.0,654612147068928.0,2491503638667264.0,1070389993734144.0,766501497864192.0,,,,,,,,,,0.0,0.0005815817276015878,4.875678117458637,,,,B_T,,,,,,,,,,,,,1.0,0.008767628479003906,0.004383814239501953,2.0,reference,237.94642639160156,0.009145626651648373,greedy_marginal,none,0.008767628479003906,False,44,0.003136291401460767,1.2866252291132696e-05,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed44,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed44,sgd,12,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma1_epsm2/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm2_caln64_calseed44_pct25.6_seed44/summary.json,-3.383887765387044,,,,,3.383887765387044,,-0.5868518572133326,0.5868518572133326,0.0005815817276015878,trajectory_diagnostics
